time;queries_in_system;time_in_queues;rejected_connections;parallel_query;load_ratio;TZ00:00
2025-05-22T23:09:44Z00:00;18;3;0;18;0.28;
2025-05-22T23:10:14Z00:00;18;1;0;18;0.28;
2025-05-22T23:10:44Z00:00;19;1;0;19;0.30;
2025-05-22T23:11:14Z00:00;33;0;0;33;0.52;
2025-05-22T23:11:44Z00:00;13;0;0;13;0.20;
2025-05-22T23:12:14Z00:00;12;0;0;12;0.19;
2025-05-22T23:12:44Z00:00;23;1;0;23;0.36;
2025-05-22T23:13:14Z00:00;26;0;0;26;0.41;
2025-05-22T23:13:44Z00:00;19;0;0;19;0.30;
2025-05-22T23:14:14Z00:00;12;1;0;12;0.19;
2025-05-22T23:14:44Z00:00;19;1;0;19;0.30;
2025-05-22T23:15:14Z00:00;21;1;0;21;0.33;
2025-05-22T23:15:44Z00:00;24;0;0;24;0.38;
2025-05-22T23:16:14Z00:00;42;0;0;42;0.66;
2025-05-22T23:16:44Z00:00;12;4;0;12;0.19;
2025-05-22T23:17:14Z00:00;47;0;0;47;0.73;
2025-05-22T23:17:44Z00:00;25;1;0;25;0.39;
2025-05-22T23:18:14Z00:00;23;1;0;23;0.36;
2025-05-22T23:18:44Z00:00;25;1;0;25;0.39;
2025-05-22T23:19:14Z00:00;18;0;0;18;0.28;
2025-05-22T23:19:44Z00:00;26;0;0;26;0.41;
2025-05-22T23:20:14Z00:00;19;0;0;19;0.30;
2025-05-22T23:20:44Z00:00;28;1;0;28;0.44;
2025-05-22T23:21:14Z00:00;16;0;0;16;0.25;
2025-05-22T23:21:44Z00:00;22;0;0;22;0.34;
2025-05-22T23:22:14Z00:00;20;0;0;20;0.31;
2025-05-22T23:22:44Z00:00;23;0;0;23;0.36;
2025-05-22T23:23:14Z00:00;24;0;0;24;0.38;
2025-05-22T23:23:44Z00:00;27;0;0;27;0.42;
2025-05-22T23:24:14Z00:00;16;0;0;16;0.25;
2025-05-22T23:24:44Z00:00;18;0;0;18;0.28;
2025-05-22T23:25:14Z00:00;18;0;0;18;0.28;
2025-05-22T23:25:44Z00:00;67;0;0;67;1.05;
2025-05-22T23:26:14Z00:00;18;0;0;18;0.28;
2025-05-22T23:26:44Z00:00;16;1;0;16;0.25;
2025-05-22T23:27:14Z00:00;31;0;0;31;0.48;
2025-05-22T23:27:44Z00:00;26;0;0;26;0.41;
2025-05-22T23:28:14Z00:00;22;0;0;22;0.34;
2025-05-22T23:28:44Z00:00;14;0;0;14;0.22;
2025-05-22T23:29:14Z00:00;20;0;0;20;0.31;
2025-05-22T23:29:44Z00:00;16;0;0;16;0.25;
2025-05-22T23:30:14Z00:00;24;0;0;24;0.38;
2025-05-22T23:30:44Z00:00;22;0;0;22;0.34;
2025-05-22T23:31:14Z00:00;27;0;0;27;0.42;
2025-05-22T23:31:44Z00:00;19;0;0;19;0.30;
2025-05-22T23:32:14Z00:00;20;0;0;20;0.31;
2025-05-22T23:32:44Z00:00;17;0;0;17;0.27;
2025-05-22T23:33:14Z00:00;24;0;0;24;0.38;
2025-05-22T23:33:44Z00:00;16;0;0;16;0.25;
2025-05-22T23:34:14Z00:00;16;0;0;16;0.25;
2025-05-22T23:34:44Z00:00;24;0;0;24;0.38;
2025-05-22T23:35:14Z00:00;21;0;0;21;0.33;
2025-05-22T23:35:44Z00:00;30;0;0;30;0.47;
2025-05-22T23:36:14Z00:00;12;0;0;12;0.19;
2025-05-22T23:36:44Z00:00;10;0;0;10;0.16;
2025-05-22T23:37:14Z00:00;11;0;0;11;0.17;
2025-05-22T23:37:44Z00:00;14;0;0;14;0.22;
2025-05-22T23:38:14Z00:00;18;0;0;18;0.28;
2025-05-22T23:38:44Z00:00;20;0;0;20;0.31;
2025-05-22T23:39:14Z00:00;17;0;0;17;0.27;
2025-05-22T23:39:44Z00:00;7;0;0;7;0.11;
2025-05-22T23:40:14Z00:00;18;0;0;18;0.28;
2025-05-22T23:40:44Z00:00;18;1;0;18;0.28;
2025-05-22T23:41:14Z00:00;16;0;0;16;0.25;
2025-05-22T23:41:44Z00:00;14;0;0;14;0.22;
2025-05-22T23:42:14Z00:00;12;0;0;12;0.19;
2025-05-22T23:42:44Z00:00;10;0;0;10;0.16;
2025-05-22T23:43:14Z00:00;12;0;0;12;0.19;
2025-05-22T23:43:44Z00:00;20;0;0;20;0.31;
2025-05-22T23:44:14Z00:00;19;0;0;19;0.30;
2025-05-22T23:44:44Z00:00;8;0;0;8;0.12;
2025-05-22T23:45:14Z00:00;42;0;0;42;0.66;
2025-05-22T23:45:44Z00:00;33;0;0;33;0.52;
2025-05-22T23:46:14Z00:00;32;67;0;32;0.50;
2025-05-22T23:46:44Z00:00;15;1;0;15;0.23;
2025-05-22T23:47:14Z00:00;27;0;0;27;0.42;
2025-05-22T23:47:44Z00:00;12;0;0;12;0.19;
2025-05-22T23:48:14Z00:00;12;0;0;12;0.19;
2025-05-22T23:48:44Z00:00;42;0;0;42;0.66;
2025-05-22T23:49:14Z00:00;63;3;0;63;0.98;
2025-05-22T23:49:44Z00:00;10;0;0;10;0.16;
2025-05-22T23:50:14Z00:00;16;0;0;16;0.25;
2025-05-22T23:50:44Z00:00;26;0;0;26;0.41;
2025-05-22T23:51:14Z00:00;21;1;0;21;0.33;
2025-05-22T23:51:44Z00:00;40;31;0;40;0.62;
2025-05-22T23:52:14Z00:00;15;1;0;15;0.23;
2025-05-22T23:52:44Z00:00;10;0;0;10;0.16;
2025-05-22T23:53:14Z00:00;14;0;0;14;0.22;
2025-05-22T23:53:44Z00:00;38;0;0;38;0.59;
2025-05-22T23:54:14Z00:00;29;0;0;29;0.45;
2025-05-22T23:54:44Z00:00;15;0;0;15;0.23;
2025-05-22T23:55:14Z00:00;23;0;0;23;0.36;
2025-05-22T23:55:44Z00:00;28;3;0;28;0.44;
2025-05-22T23:56:14Z00:00;13;0;0;13;0.20;
2025-05-22T23:56:44Z00:00;43;0;0;43;0.67;
2025-05-22T23:57:14Z00:00;13;0;0;13;0.20;
2025-05-22T23:57:44Z00:00;22;0;0;22;0.34;
2025-05-22T23:58:14Z00:00;18;0;0;18;0.28;
2025-05-22T23:58:44Z00:00;49;103;0;49;0.77;
2025-05-22T23:59:14Z00:00;12;1;0;12;0.19;
2025-05-22T23:59:44Z00:00;18;0;0;18;0.28;
2025-05-23T00:00:14Z00:00;29;2;0;29;0.45;
2025-05-23T00:00:44Z00:00;37;0;0;37;0.58;
2025-05-23T00:01:14Z00:00;28;1;0;28;0.44;
2025-05-23T00:01:44Z00:00;24;0;0;24;0.38;
2025-05-23T00:02:14Z00:00;15;1;0;15;0.23;
2025-05-23T00:02:44Z00:00;14;1;0;14;0.22;
2025-05-23T00:03:14Z00:00;13;0;0;13;0.20;
2025-05-23T00:03:44Z00:00;17;0;0;17;0.27;
2025-05-23T00:04:14Z00:00;13;3;0;13;0.20;
2025-05-23T00:04:44Z00:00;13;1;0;13;0.20;
2025-05-23T00:05:14Z00:00;25;0;0;25;0.39;
2025-05-23T00:05:44Z00:00;22;0;0;22;0.34;
2025-05-23T00:06:14Z00:00;13;0;0;13;0.20;
2025-05-23T00:06:44Z00:00;16;0;0;16;0.25;
2025-05-23T00:07:14Z00:00;20;10;0;20;0.31;
2025-05-23T00:07:44Z00:00;10;0;0;10;0.16;
2025-05-23T00:08:14Z00:00;22;14;0;22;0.34;
2025-05-23T00:08:44Z00:00;14;0;0;14;0.22;
2025-05-23T00:09:14Z00:00;27;0;0;27;0.42;
2025-05-23T00:09:44Z00:00;9;0;0;9;0.14;
2025-05-23T00:10:14Z00:00;26;0;0;26;0.41;
2025-05-23T00:10:44Z00:00;35;0;0;35;0.55;
2025-05-23T00:11:14Z00:00;13;0;0;13;0.20;
2025-05-23T00:11:44Z00:00;17;7;0;17;0.27;
2025-05-23T00:12:14Z00:00;25;0;0;25;0.39;
2025-05-23T00:12:44Z00:00;12;0;0;12;0.19;
2025-05-23T00:13:14Z00:00;11;10;0;11;0.17;
2025-05-23T00:13:44Z00:00;12;0;0;12;0.19;
2025-05-23T00:14:14Z00:00;7;0;0;7;0.11;
2025-05-23T00:14:44Z00:00;8;0;0;8;0.12;
2025-05-23T00:15:14Z00:00;24;0;0;24;0.38;
2025-05-23T00:15:44Z00:00;32;0;0;32;0.50;
2025-05-23T00:16:14Z00:00;40;0;0;40;0.62;
2025-05-23T00:16:44Z00:00;20;0;0;20;0.31;
2025-05-23T00:17:14Z00:00;12;0;0;12;0.19;
2025-05-23T00:17:44Z00:00;10;1;0;10;0.16;
2025-05-23T00:18:14Z00:00;17;0;0;17;0.27;
2025-05-23T00:18:44Z00:00;11;0;0;11;0.17;
2025-05-23T00:19:14Z00:00;9;0;0;9;0.14;
2025-05-23T00:19:44Z00:00;11;5;0;11;0.17;
2025-05-23T00:20:14Z00:00;18;11;0;18;0.28;
2025-05-23T00:20:44Z00:00;19;0;0;19;0.30;
2025-05-23T00:21:14Z00:00;12;1;0;12;0.19;
2025-05-23T00:21:44Z00:00;12;0;0;12;0.19;
2025-05-23T00:22:14Z00:00;11;0;0;11;0.17;
2025-05-23T00:22:44Z00:00;16;0;0;16;0.25;
2025-05-23T00:23:14Z00:00;9;0;0;9;0.14;
2025-05-23T00:23:44Z00:00;11;0;0;11;0.17;
2025-05-23T00:24:14Z00:00;8;0;0;8;0.12;
2025-05-23T00:24:44Z00:00;12;0;0;12;0.19;
2025-05-23T00:25:14Z00:00;21;1;0;21;0.33;
2025-05-23T00:25:44Z00:00;22;0;0;22;0.34;
2025-05-23T00:26:14Z00:00;12;0;0;12;0.19;
2025-05-23T00:26:44Z00:00;14;2;0;14;0.22;
2025-05-23T00:27:14Z00:00;10;1;0;10;0.16;
2025-05-23T00:27:44Z00:00;48;1;0;48;0.75;
2025-05-23T00:28:14Z00:00;26;0;0;26;0.41;
2025-05-23T00:28:44Z00:00;14;0;0;14;0.22;
2025-05-23T00:29:14Z00:00;9;0;0;9;0.14;
2025-05-23T00:29:44Z00:00;27;0;0;27;0.42;
2025-05-23T00:30:14Z00:00;19;1;0;19;0.30;
2025-05-23T00:30:44Z00:00;28;1;0;28;0.44;
2025-05-23T00:31:14Z00:00;17;0;0;17;0.27;
2025-05-23T00:31:44Z00:00;16;1;0;16;0.25;
2025-05-23T00:32:14Z00:00;15;0;0;15;0.23;
2025-05-23T00:32:44Z00:00;15;0;0;15;0.23;
2025-05-23T00:33:14Z00:00;8;0;0;8;0.12;
2025-05-23T00:33:44Z00:00;9;4;0;9;0.14;
2025-05-23T00:34:14Z00:00;11;0;0;11;0.17;
2025-05-23T00:34:44Z00:00;12;0;0;12;0.19;
2025-05-23T00:35:14Z00:00;39;0;0;39;0.61;
2025-05-23T00:35:44Z00:00;27;0;0;27;0.42;
2025-05-23T00:36:14Z00:00;25;0;0;25;0.39;
2025-05-23T00:36:44Z00:00;33;1;0;33;0.52;
2025-05-23T00:37:14Z00:00;23;1;0;23;0.36;
2025-05-23T00:37:44Z00:00;9;0;0;9;0.14;
2025-05-23T00:38:14Z00:00;11;1;0;11;0.17;
2025-05-23T00:38:44Z00:00;14;0;0;14;0.22;
2025-05-23T00:39:14Z00:00;18;0;0;18;0.28;
2025-05-23T00:39:44Z00:00;18;0;0;18;0.28;
2025-05-23T00:40:14Z00:00;37;0;0;37;0.58;
2025-05-23T00:40:44Z00:00;31;0;0;31;0.48;
2025-05-23T00:41:14Z00:00;12;0;0;12;0.19;
2025-05-23T00:41:44Z00:00;35;1;0;35;0.55;
2025-05-23T00:42:14Z00:00;14;1;0;14;0.22;
2025-05-23T00:42:44Z00:00;10;2;0;10;0.16;
2025-05-23T00:43:14Z00:00;15;0;0;15;0.23;
2025-05-23T00:43:44Z00:00;11;9;0;11;0.17;
2025-05-23T00:44:14Z00:00;9;0;0;9;0.14;
2025-05-23T00:44:44Z00:00;9;0;0;9;0.14;
2025-05-23T00:45:14Z00:00;18;2;0;18;0.28;
2025-05-23T00:45:44Z00:00;18;0;0;18;0.28;
2025-05-23T00:46:14Z00:00;13;1;0;13;0.20;
2025-05-23T00:46:44Z00:00;24;0;0;24;0.38;
2025-05-23T00:47:14Z00:00;24;0;0;24;0.38;
2025-05-23T00:47:44Z00:00;65;8;0;65;1.02;
2025-05-23T00:48:14Z00:00;18;0;0;18;0.28;
2025-05-23T00:48:44Z00:00;9;1;0;9;0.14;
2025-05-23T00:49:14Z00:00;23;0;0;23;0.36;
2025-05-23T00:49:44Z00:00;14;0;0;14;0.22;
2025-05-23T00:50:14Z00:00;21;0;0;21;0.33;
2025-05-23T00:50:44Z00:00;24;0;0;24;0.38;
2025-05-23T00:51:14Z00:00;20;0;0;20;0.31;
2025-05-23T00:51:44Z00:00;19;0;0;19;0.30;
2025-05-23T00:52:14Z00:00;15;1;0;15;0.23;
2025-05-23T00:52:44Z00:00;16;0;0;16;0.25;
2025-05-23T00:53:14Z00:00;11;3;0;11;0.17;
2025-05-23T00:53:44Z00:00;16;0;0;16;0.25;
2025-05-23T00:54:14Z00:00;9;0;0;9;0.14;
2025-05-23T00:54:44Z00:00;12;0;0;12;0.19;
2025-05-23T00:55:14Z00:00;15;0;0;15;0.23;
2025-05-23T00:55:44Z00:00;21;1;0;21;0.33;
2025-05-23T00:56:14Z00:00;11;0;0;11;0.17;
2025-05-23T00:56:44Z00:00;18;0;0;18;0.28;
2025-05-23T00:57:14Z00:00;15;0;0;15;0.23;
2025-05-23T00:57:44Z00:00;10;1;0;10;0.16;
2025-05-23T00:58:14Z00:00;12;0;0;12;0.19;
2025-05-23T00:58:44Z00:00;20;0;0;20;0.31;
2025-05-23T00:59:14Z00:00;12;0;0;12;0.19;
2025-05-23T00:59:44Z00:00;19;1;0;19;0.30;
2025-05-23T01:00:14Z00:00;27;0;0;27;0.42;
2025-05-23T01:00:44Z00:00;26;0;0;26;0.41;
2025-05-23T01:01:14Z00:00;24;7;0;24;0.38;
2025-05-23T01:01:44Z00:00;42;0;0;42;0.66;
2025-05-23T01:02:14Z00:00;14;38;0;14;0.22;
2025-05-23T01:02:44Z00:00;13;1;0;13;0.20;
2025-05-23T01:03:14Z00:00;12;0;0;12;0.19;
2025-05-23T01:03:44Z00:00;21;0;0;21;0.33;
2025-05-23T01:04:14Z00:00;11;10;0;11;0.17;
2025-05-23T01:04:44Z00:00;8;0;0;8;0.12;
2025-05-23T01:05:14Z00:00;18;0;0;18;0.28;
2025-05-23T01:05:44Z00:00;24;8;0;24;0.38;
2025-05-23T01:06:14Z00:00;12;0;0;12;0.19;
2025-05-23T01:06:44Z00:00;13;2;0;13;0.20;
2025-05-23T01:07:14Z00:00;14;0;0;14;0.22;
2025-05-23T01:07:44Z00:00;18;0;0;18;0.28;
2025-05-23T01:08:14Z00:00;97;0;0;97;1.52;
2025-05-23T01:08:44Z00:00;49;5;0;49;0.77;
2025-05-23T01:09:14Z00:00;13;0;0;13;0.20;
2025-05-23T01:09:44Z00:00;20;0;0;20;0.31;
2025-05-23T01:10:14Z00:00;32;0;0;32;0.50;
2025-05-23T01:10:44Z00:00;28;0;0;28;0.44;
2025-05-23T01:11:14Z00:00;13;1;0;13;0.20;
2025-05-23T01:11:44Z00:00;13;0;0;13;0.20;
2025-05-23T01:12:14Z00:00;15;0;0;15;0.23;
2025-05-23T01:12:44Z00:00;14;1;0;14;0.22;
2025-05-23T01:13:14Z00:00;11;0;0;11;0.17;
2025-05-23T01:13:44Z00:00;19;0;0;19;0.30;
2025-05-23T01:14:14Z00:00;14;0;0;14;0.22;
2025-05-23T01:14:44Z00:00;9;0;0;9;0.14;
2025-05-23T01:15:14Z00:00;18;0;0;18;0.28;
2025-05-23T01:15:44Z00:00;22;0;0;22;0.34;
2025-05-23T01:16:14Z00:00;14;0;0;14;0.22;
2025-05-23T01:16:44Z00:00;13;0;0;13;0.20;
2025-05-23T01:17:14Z00:00;15;0;0;15;0.23;
2025-05-23T01:17:44Z00:00;15;0;0;15;0.23;
2025-05-23T01:18:14Z00:00;30;0;0;30;0.47;
2025-05-23T01:18:44Z00:00;10;8;0;10;0.16;
2025-05-23T01:19:14Z00:00;9;0;0;9;0.14;
2025-05-23T01:19:44Z00:00;12;0;0;12;0.19;
2025-05-23T01:20:14Z00:00;24;0;0;24;0.38;
2025-05-23T01:20:44Z00:00;32;0;0;32;0.50;
2025-05-23T01:21:14Z00:00;15;0;0;15;0.23;
2025-05-23T01:21:44Z00:00;13;3;0;13;0.20;
2025-05-23T01:22:14Z00:00;11;0;0;11;0.17;
2025-05-23T01:22:44Z00:00;9;0;0;9;0.14;
2025-05-23T01:23:14Z00:00;8;1;0;8;0.12;
2025-05-23T01:23:44Z00:00;8;0;0;8;0.12;
2025-05-23T01:24:14Z00:00;11;0;0;11;0.17;
2025-05-23T01:24:44Z00:00;12;0;0;12;0.19;
2025-05-23T01:25:14Z00:00;30;1;0;30;0.47;
2025-05-23T01:25:44Z00:00;23;0;0;23;0.36;
2025-05-23T01:26:14Z00:00;23;0;0;23;0.36;
2025-05-23T01:26:44Z00:00;34;0;0;34;0.53;
2025-05-23T01:27:14Z00:00;9;0;0;9;0.14;
2025-05-23T01:27:44Z00:00;12;0;0;12;0.19;
2025-05-23T01:28:14Z00:00;30;0;0;30;0.47;
2025-05-23T01:28:44Z00:00;8;0;0;8;0.12;
2025-05-23T01:29:14Z00:00;12;0;0;12;0.19;
2025-05-23T01:29:44Z00:00;13;0;0;13;0.20;
2025-05-23T01:30:14Z00:00;31;0;0;31;0.48;
2025-05-23T01:30:44Z00:00;52;1;0;52;0.81;
2025-05-23T01:31:14Z00:00;13;0;0;13;0.20;
2025-05-23T01:31:44Z00:00;15;8;0;15;0.23;
2025-05-23T01:32:14Z00:00;10;0;0;10;0.16;
2025-05-23T01:32:44Z00:00;9;0;0;9;0.14;
2025-05-23T01:33:14Z00:00;40;0;0;40;0.62;
2025-05-23T01:33:44Z00:00;11;0;0;11;0.17;
2025-05-23T01:34:14Z00:00;11;0;0;11;0.17;
2025-05-23T01:34:44Z00:00;12;1;0;12;0.19;
2025-05-23T01:35:14Z00:00;11;0;0;11;0.17;
2025-05-23T01:35:44Z00:00;22;0;0;22;0.34;
2025-05-23T01:36:14Z00:00;14;0;0;14;0.22;
2025-05-23T01:36:44Z00:00;14;0;0;14;0.22;
2025-05-23T01:37:14Z00:00;11;1;0;11;0.17;
2025-05-23T01:37:44Z00:00;10;0;0;10;0.16;
2025-05-23T01:38:14Z00:00;22;0;0;22;0.34;
2025-05-23T01:38:44Z00:00;10;0;0;10;0.16;
2025-05-23T01:39:14Z00:00;13;0;0;13;0.20;
2025-05-23T01:39:44Z00:00;19;4;0;19;0.30;
2025-05-23T01:40:14Z00:00;17;0;0;17;0.27;
2025-05-23T01:40:44Z00:00;18;0;0;18;0.28;
2025-05-23T01:41:14Z00:00;26;0;0;26;0.41;
2025-05-23T01:41:44Z00:00;15;0;0;15;0.23;
2025-05-23T01:42:14Z00:00;12;1;0;12;0.19;
2025-05-23T01:42:44Z00:00;12;0;0;12;0.19;
2025-05-23T01:43:14Z00:00;9;0;0;9;0.14;
2025-05-23T01:43:44Z00:00;9;4;0;9;0.14;
2025-05-23T01:44:14Z00:00;9;0;0;9;0.14;
2025-05-23T01:44:44Z00:00;14;0;0;14;0.22;
2025-05-23T01:45:14Z00:00;23;0;0;23;0.36;
2025-05-23T01:45:44Z00:00;24;0;0;24;0.38;
2025-05-23T01:46:14Z00:00;42;14;0;42;0.66;
2025-05-23T01:46:44Z00:00;12;0;0;12;0.19;
2025-05-23T01:47:14Z00:00;12;0;0;12;0.19;
2025-05-23T01:47:44Z00:00;11;0;0;11;0.17;
2025-05-23T01:48:14Z00:00;11;0;0;11;0.17;
2025-05-23T01:48:44Z00:00;9;0;0;9;0.14;
2025-05-23T01:49:14Z00:00;11;0;0;11;0.17;
2025-05-23T01:49:44Z00:00;13;0;0;13;0.20;
2025-05-23T01:50:14Z00:00;17;0;0;17;0.27;
2025-05-23T01:50:44Z00:00;15;0;0;15;0.23;
2025-05-23T01:51:14Z00:00;15;0;0;15;0.23;
2025-05-23T01:51:44Z00:00;26;0;0;26;0.41;
2025-05-23T01:52:14Z00:00;25;0;0;25;0.39;
2025-05-23T01:52:44Z00:00;9;0;0;9;0.14;
2025-05-23T01:53:14Z00:00;31;0;0;31;0.48;
2025-05-23T01:53:44Z00:00;21;1;0;21;0.33;
2025-05-23T01:54:14Z00:00;9;0;0;9;0.14;
2025-05-23T01:54:44Z00:00;10;1;0;10;0.16;
2025-05-23T01:55:14Z00:00;25;0;0;25;0.39;
2025-05-23T01:55:44Z00:00;28;0;0;28;0.44;
2025-05-23T01:56:14Z00:00;31;1;0;31;0.48;
2025-05-23T01:56:44Z00:00;18;0;0;18;0.28;
2025-05-23T01:57:14Z00:00;18;0;0;18;0.28;
2025-05-23T01:57:44Z00:00;69;0;0;69;1.08;
2025-05-23T01:58:14Z00:00;24;0;0;24;0.38;
2025-05-23T01:58:44Z00:00;14;1;0;14;0.22;
2025-05-23T01:59:14Z00:00;16;0;0;16;0.25;
2025-05-23T01:59:44Z00:00;11;0;0;11;0.17;
2025-05-23T02:00:14Z00:00;19;0;0;19;0.30;
2025-05-23T02:00:44Z00:00;30;1;0;30;0.47;
2025-05-23T02:01:14Z00:00;27;0;0;27;0.42;
2025-05-23T02:01:44Z00:00;13;2;0;13;0.20;
2025-05-23T02:02:14Z00:00;14;6;0;14;0.22;
2025-05-23T02:02:44Z00:00;16;0;0;16;0.25;
2025-05-23T02:03:14Z00:00;24;31;0;24;0.38;
2025-05-23T02:03:44Z00:00;14;0;0;14;0.22;
2025-05-23T02:04:14Z00:00;12;0;0;12;0.19;
2025-05-23T02:04:44Z00:00;31;0;0;31;0.48;
2025-05-23T02:05:14Z00:00;19;0;0;19;0.30;
2025-05-23T02:05:44Z00:00;20;3;0;20;0.31;
2025-05-23T02:06:14Z00:00;18;0;0;18;0.28;
2025-05-23T02:06:44Z00:00;19;0;0;19;0.30;
2025-05-23T02:07:14Z00:00;12;0;0;12;0.19;
2025-05-23T02:07:44Z00:00;12;0;0;12;0.19;
2025-05-23T02:08:14Z00:00;12;0;0;12;0.19;
2025-05-23T02:08:44Z00:00;9;5;0;9;0.14;
2025-05-23T02:09:14Z00:00;9;1;0;9;0.14;
2025-05-23T02:09:44Z00:00;12;0;0;12;0.19;
2025-05-23T02:10:14Z00:00;22;0;0;22;0.34;
2025-05-23T02:10:44Z00:00;24;0;0;24;0.38;
2025-05-23T02:11:14Z00:00;20;0;0;20;0.31;
2025-05-23T02:11:44Z00:00;18;0;0;18;0.28;
2025-05-23T02:12:14Z00:00;13;0;0;13;0.20;
2025-05-23T02:12:44Z00:00;8;20;0;8;0.12;
2025-05-23T02:13:14Z00:00;13;0;0;13;0.20;
2025-05-23T02:13:44Z00:00;15;0;0;15;0.23;
2025-05-23T02:14:14Z00:00;12;0;0;12;0.19;
2025-05-23T02:14:44Z00:00;20;0;0;20;0.31;
2025-05-23T02:15:14Z00:00;23;0;0;23;0.36;
2025-05-23T02:15:44Z00:00;30;1;0;30;0.47;
2025-05-23T02:16:14Z00:00;16;1;0;16;0.25;
2025-05-23T02:16:44Z00:00;29;1;0;29;0.45;
2025-05-23T02:17:14Z00:00;15;6;0;15;0.23;
2025-05-23T02:17:44Z00:00;14;0;0;14;0.22;
2025-05-23T02:18:14Z00:00;18;4;0;18;0.28;
2025-05-23T02:18:44Z00:00;9;0;0;9;0.14;
2025-05-23T02:19:14Z00:00;11;0;0;11;0.17;
2025-05-23T02:19:44Z00:00;14;0;0;14;0.22;
2025-05-23T02:20:14Z00:00;21;4;0;21;0.33;
2025-05-23T02:20:44Z00:00;25;1;0;25;0.39;
2025-05-23T02:21:14Z00:00;14;0;0;14;0.22;
2025-05-23T02:21:44Z00:00;21;6;0;21;0.33;
2025-05-23T02:22:14Z00:00;11;0;0;11;0.17;
2025-05-23T02:22:44Z00:00;13;0;0;13;0.20;
2025-05-23T02:23:14Z00:00;9;0;0;9;0.14;
2025-05-23T02:23:44Z00:00;10;0;0;10;0.16;
2025-05-23T02:24:14Z00:00;14;0;0;14;0.22;
2025-05-23T02:24:44Z00:00;11;1;0;11;0.17;
2025-05-23T02:25:14Z00:00;27;0;0;27;0.42;
2025-05-23T02:25:44Z00:00;24;0;0;24;0.38;
2025-05-23T02:26:14Z00:00;11;1;0;11;0.17;
2025-05-23T02:26:44Z00:00;15;0;0;15;0.23;
2025-05-23T02:27:14Z00:00;23;0;0;23;0.36;
2025-05-23T02:27:44Z00:00;37;0;0;37;0.58;
2025-05-23T02:28:14Z00:00;20;0;0;20;0.31;
2025-05-23T02:28:44Z00:00;12;0;0;12;0.19;
2025-05-23T02:29:14Z00:00;9;0;0;9;0.14;
2025-05-23T02:29:44Z00:00;12;0;0;12;0.19;
2025-05-23T02:30:14Z00:00;28;0;0;28;0.44;
2025-05-23T02:30:44Z00:00;36;6;0;36;0.56;
2025-05-23T02:31:14Z00:00;18;0;0;18;0.28;
2025-05-23T02:31:44Z00:00;17;0;0;17;0.27;
2025-05-23T02:32:14Z00:00;17;0;0;17;0.27;
2025-05-23T02:32:44Z00:00;10;0;0;10;0.16;
2025-05-23T02:33:14Z00:00;18;0;0;18;0.28;
2025-05-23T02:33:44Z00:00;24;0;0;24;0.38;
2025-05-23T02:34:14Z00:00;12;2;0;12;0.19;
2025-05-23T02:34:44Z00:00;14;0;0;14;0.22;
2025-05-23T02:35:14Z00:00;12;0;0;12;0.19;
2025-05-23T02:35:44Z00:00;23;0;0;23;0.36;
2025-05-23T02:36:14Z00:00;24;0;0;24;0.38;
2025-05-23T02:36:44Z00:00;14;0;0;14;0.22;
2025-05-23T02:37:14Z00:00;18;0;0;18;0.28;
2025-05-23T02:37:44Z00:00;10;1;0;10;0.16;
2025-05-23T02:38:14Z00:00;18;1;0;18;0.28;
2025-05-23T02:38:44Z00:00;19;0;0;19;0.30;
2025-05-23T02:39:14Z00:00;13;0;0;13;0.20;
2025-05-23T02:39:44Z00:00;27;0;0;27;0.42;
2025-05-23T02:40:14Z00:00;24;0;0;24;0.38;
2025-05-23T02:40:44Z00:00;25;0;0;25;0.39;
2025-05-23T02:41:14Z00:00;18;1;0;18;0.28;
2025-05-23T02:41:44Z00:00;14;0;0;14;0.22;
2025-05-23T02:42:14Z00:00;14;0;0;14;0.22;
2025-05-23T02:42:44Z00:00;46;0;0;46;0.72;
2025-05-23T02:43:14Z00:00;12;0;0;12;0.19;
2025-05-23T02:43:44Z00:00;12;0;0;12;0.19;
2025-05-23T02:44:14Z00:00;8;12;0;8;0.12;
2025-05-23T02:44:44Z00:00;14;0;0;14;0.22;
2025-05-23T02:45:14Z00:00;22;0;0;22;0.34;
2025-05-23T02:45:44Z00:00;27;0;0;27;0.42;
2025-05-23T02:46:14Z00:00;12;0;0;12;0.19;
2025-05-23T02:46:44Z00:00;33;0;0;33;0.52;
2025-05-23T02:47:14Z00:00;19;0;0;19;0.30;
2025-05-23T02:47:44Z00:00;26;0;0;26;0.41;
2025-05-23T02:48:14Z00:00;12;0;0;12;0.19;
2025-05-23T02:48:44Z00:00;18;0;0;18;0.28;
2025-05-23T02:49:14Z00:00;10;0;0;10;0.16;
2025-05-23T02:49:44Z00:00;18;7;0;18;0.28;
2025-05-23T02:50:14Z00:00;18;0;0;18;0.28;
2025-05-23T02:50:44Z00:00;40;0;0;40;0.62;
2025-05-23T02:51:14Z00:00;32;0;0;32;0.50;
2025-05-23T02:51:44Z00:00;21;1;0;21;0.33;
2025-05-23T02:52:14Z00:00;39;0;0;39;0.61;
2025-05-23T02:52:44Z00:00;26;1;0;26;0.41;
2025-05-23T02:53:14Z00:00;13;0;0;13;0.20;
2025-05-23T02:53:44Z00:00;12;0;0;12;0.19;
2025-05-23T02:54:14Z00:00;14;0;0;14;0.22;
